Ruta,Tractocamión,Prob_vacio
SAMS CLUB PATIO TLALPAN/WM CEDIS CHALCO,T473,0.5468746728098128
WM SAN JOSE TECAMAC/WM CEDIS CHALCO,T481,0.5468746728098128
BODEGA PINOTEPA PLAZA/WM CEDIS CHALCO,T415,0.5468746728098128
WM CEDIS CHALCO/BODEGA MORELOS,T648,0.5468746728098128
WM CANCUN POLIGONO SUR/SUPER CENTER CANCUN 1 LABNA,T550,0.5468829778503459
SUPER CENTER MERIDA PERIFERICO/AURRERA CHUBURNA,T464,0.5468880280016609
BODEGA CHETUMAL NORTE/BODEGA AURRERA CHETUMAL,T464,0.5468880280016609
DIST ARCACONTAL CHIHUAHUA/IEQSA,T559,0.5469366339187406
CEDIS PERECEDEROS VHS/SAMS GUAYABAL,T658,0.5470160547442596
SAMS CLUB MERIDA ORIENTE/FRIALSA FRIGORIFICO CANCUN,T655,0.547035210405216
SAMS AVENIDA AVIACION/SAMS CLUB MERIDA ORIENTE,T655,0.547035210405216
WM CEDIS CHALCO/BODEGA MARTINEZ DE LA TORRE,T704,0.547050392557089
IEQSA/BEBIENDO COLIMA,T759,0.5470582928869758
WM SANTA FE/SAMS TUXTEPEC,T653,0.5470732679528986
"SIGMA ALIMENTOS, MERIDA/SIGMA ALIMENTOS, CANCUN",T638,0.5470759046424698
IEQSA/EMB MARGARITAS PACHUCA,T659,0.5470783641901642
SAMS TUXTEPEC/BODEGA AURRERA - TUXTEPEC,T653,0.54710480619632
EMBOTELLADORA BEPENSA CIUDAD DEL CARMEN/IEQSA,T559,0.5471090055910657
BODEGA AURRERA PLAYA DEL CARMEN NORTE/BODEGA AURRERA COZUMEL,T530,0.5471959825477666
WM COYUCA GRO/WM CEDIS CHALCO,T451,0.5472312152187573
CEDIS PERECEDEROS VHS/VILLAHERMOSA I,T582,0.5473011823391808
WALMART ALTABRISA/SUPER CENTER POLIGONO,T644,0.5473499479503484
SUPER CENTER MERIDA CAMPESTRE/SUPERCENTER MERIDA NORTE,T464,0.5473669602109319
WM CEDIS CHALCO/BODEGA VILLAS DE AYOTLA,T416,0.5474287198844869
QUERETARO/BEBE CANCUN,T683,0.547435968997706
BODEGA AURRERA CHUBURNA/BODEGA AURRERA QUETZALCOATL MERIDA,T609,0.5474764283733391
AURRERA LAS AMERICAS/AURRERA CHUBURNA,T647,0.5474857674106364
BODEGA AURRERA NICHUPTE/BODEGA AURRERA TALLERES,T653,0.5475136262719548
BODEGA SAN LORENZO/WM CEDIS CHALCO,T721,0.5475910678360362
WM TECPAN DE GALEANA/WM TECPAN DE GALEANA,T588,0.5476932319259716
WM VICENTE GUERRERO/WM CEDIS CHALCO,T735,0.5476932319259716
WM MERIDA CAMPESTRE/SUPERCENTER MERIDA NORTE,T550,0.5477151987377301
WM PASEO DE LA FUENTES/SUPER CENTER CANCUN 1 LABNA,T606,0.5477573264230856
WM NICHUPTE/FRIALSA FRIGORIFICO CANCUN,T644,0.5478084656622068
DESCONSOLIDADOR GAL MERIDA/SAMS AVENIDA AVIACION,T530,0.5478084656622068
AURRERA JUAN PABLO II MERIDA/SAMS CLUB MERIDA ORIENTE,T392,0.5478318708348635
IEQSA/DIST ARCACONTAL MONTERREY,T559,0.5478476904356677
WM CANCUN POLIGONO SUR/BODEGA AURRERA NAHIL,T550,0.5478574701848387
IEQSA/DIST ARCACONTAL TOLUQUILLA,T466,0.5478703911748477
BODEGA AURRERA NICHUPTE/SAMS CANCUN 6578,T550,0.5479247685033964
SAM´S CLUB CANCUN KABAH/BODEGA AURRERA CHAC MOOL 5043,T550,0.5479247685033964
SUPER CENTER MERIDA CAMPESTRE/SUPERCENTER ALTABRISA,T550,0.5479247685033964
SUPER CENTER PENSIONES MERIDA/SUPERCENTER POLIGONO,T550,0.5479247685033964
BODEGA AURRERA KABAH/SAMS CANCUN 6578,T550,0.548057506961642
AURRERA PATRICIO RUEDA/BODEGA AURRERA CAMPECHE ESTE,T655,0.5480600605006467
PROPIMEX MINATITLAN/IEQSA,T557,0.5480878297458909
SUPER CENTER CANCUN I LABNA/SUPER CENTER NICHUPTE CANCUN,T392,0.5480954578098337
BODEGA CUAUTZINGO/WM CEDIS CHALCO,T466,0.5481183727489886
BODEGA SAN BUENAVENTURA/WM CEDIS CHALCO,T677,0.548176476686418
WM CEDIS CHALCO/BODEGA SAN BUENAVENTURA,T677,0.548176476686418
SUPERCENTER MERIDA NORTE/SUPER CENTER POLIGONO,T653,0.5481900728789122
WM CEDIS CHALCO/SAMS CLUB UNIVERSIDAD,T720,0.5482272446193511
AURRERA CORALES/SAMS CANCUN CUMBRES,T606,0.5482833125342798
WM PASEO DE LA FUENTES/SUPER CENTER CANCÚN II,T606,0.5484105401252348
SUPER CENTER CANCUN II/BODEGA AURRERA TALLERES 1004,T606,0.5484105401252348
SUPER CENTER PENSIONES MERIDA/SUPER CENTER ALTA BRISA,T644,0.5484746316297096
SAMS MERIDA/SAMS AVENIDA AVIACION,T655,0.5484746316297096
WM MERIDA NORTE/SUPER CENTER PENSIONES MERIDA,T644,0.5484746316297096
BODEGA AURRERA GLORIETA CAUCEL/SAMS AVENIDA AVIACION,T530,0.5484746316297096
SAMS CD. DEL CARMEN/WM DEPORTIVA VILLAHERMOSA,T606,0.5484918417630628
AURRERA ITZAES MERIDA/SAMS AVIACIÓN,T606,0.5484918417630628
BODEGA AURRERA QUETZALCOATL/FRIALSA FRIGORIFICO CANCUN,T606,0.5484918417630628
BODEGA CHETUMAL NORTE/WM LA CRUZ PLAYA DEL CARMEN,T565,0.5485559332675374
BODEGA AURRERA CIUDAD INDUSTRIAL/WM AEROPUERTO CD. DEL CARMEN,T644,0.5485559332675374
WM DEPORTIVA VILLAHERMOSA/SAMS CD. DEL CARMEN,T653,0.5485559332675374
BODEGA AURRERA GLORIETA CAUCEL/FRIALSA FRIGORIFICO CANCUN,T606,0.5486137216820446
"TONALA, JALISCO/IEQSA",T559,0.5486266169602922
CEDIS PERECEDEROS VHS/BODEGA AURRERA SALINAS,T606,0.5486495289964695
CEDIS PERECEDEROS VHS/BODEGA AURRERA NAHIL,T606,0.548658297476124
BODEGA VILLAS DE AYOTLA/WM CEDIS CHALCO,T416,0.5486687571060004
"OCOSOCOAUTLA SUR/ARRIGA, CENTRAL SUR",T582,0.5486778131865192
BELISARIO DOMINGUEZ/OCOSOCUAUTLA SUR,T582,0.5486778131865192
SAMS CLUB TAPACHULA LIBRAMIENTO/WM CEDIS PERECEDERO VHSA,T600,0.5487145245181084
IEQSA/DIST ARCACONTAL TROJES,T559,0.5487378801928727
SC PERIFERICO MERIDA/AURRERA ITZAES MERIDA,T647,0.5487883549461735
SUPER CENTER PERIFERICO /SUPER CENTER ALTA BRISA,T392,0.5488119882087159
WM TLAHUAC/FABRICA DE JABON LA CORONA,T729,0.5488178230166798
SUPER CENTER MERIDA NORTE/SUPER CENTER POLIGONO,T550,0.548927330956384
BIDEGA AURRER APLAYA DEL CARMEN /BODEGA AURRERA NAHIL,T606,0.5489279389416676
SAMS CLUB MERIDA ALTABRISA/SUPER CENTER POLIGONO,T644,0.5489535638389804
SUPER CENTER PENSIONES MERIDA/BODEGA AURRERA QUETZALCOATL,T464,0.5489770820855902
WM MERIDA NORTE/WM MERIDA PENSIONES,T464,0.5489770820855902
WM CEDIS PERECEDERO VHSA/OCOSOCOAUTLA SUR,T582,0.5489805382046683
VILLAHERMOSA I/BELISARIO DOMINGUEZ,T582,0.5489920304461422
SAMS CLUB CARRIZAL TABASCO/BODEGA MERIDA ITZAES,T464,0.5490340615857785
BODEGA TULYEHUALCO/KIMBERLY CLARK ECATEPEC,T721,0.5490979567000319
IEQSA/ARCOSA TEPOTZOTLAN,T759,0.5491296303473588
BODEGA LAS BRISAS CUAUTLA/WM CEDIS CHALCO,T727,0.5491885251374395
CEDIS PERECEDEROS VHS/SUPER CENTER MERIDA CAMPESTRE,T655,0.5492088581323783
BODEGA AURRERA CHAC MOOL 5043/FRIALSA FRIGORIFICO CANCUN,T644,0.5493255516205613
WALMART SANTA FE/WM CEDIS TEYA,T565,0.5493842975253964
WM CEDIS TEYA/WALMART SANTA FE,T565,0.5494185757539439
BODEGA TEHUACAN 2/WM CEDIS CHALCO,T410,0.549465171301961
BODEGA AURREA VILLAS OTOCH/BODEGA AURRERA NICHUPTE,T550,0.5494969281861355
"CEDIS JDV PLATAH TEZONTEPEC/CEHDRAUI, VERACRUZ",T475,0.5495020924448428
WM CEDIS CHALCO/BODEGA NOPALUCAN NORTE,T675,0.5495337536207894
BODEGA NOPALUCAN NORTE/WM CEDIS CHALCO,T675,0.5495337536207894
WM PASEO DE LA FUENTES/CEDIS PERECEDEROS VHS,T601,0.549566311220834
WM CEDIS MID TEYA/WM CEDIS CHALCO,T543,0.5495784178107976
BODEGA MB AJALPAN/WM CEDIS CHALCO,T408,0.5496339459316042
SUPER CENTER NICHUPTE CANCUN/BODEGA AURRERA CHAC MOOL 5043,T655,0.5496987553409701
SAMS CD. DEL CARMEN/WM CEDIS TEYA,T474,0.5497557790662286
BODEGA AURRERA VILLAS DEL SOL/BODEGA AURRERA NAHIL,T644,0.5498061435267323
WM CEDIS CHALCO/BODEGA BM LIBRAMIENTO XOXOCOTLA,T428,0.5498383764519968
SUPERCENTER ALTABRISA/SUPER CENTER POLIGONO,T606,0.5498435731408718
SAMS CLUB CARDENAS TABASCO/SAMS CLUB MERIDA ORIENTE,T606,0.5498688199455767
"BODEGA AURRERA ESTACIÓN HUEHUETAN/CACAHOATAN, CHIAPAS",T658,0.5498724593760353
"BODEGA AURRERA HUIXTLA/HUEHUETAN, CHIAPAS",T658,0.5498724593760353
"CACAHOATAN, CHIAPAS/CIUDAD HIDALGO",T658,0.5498724593760353
AURRERA MONTEJO/SUPER CENTER MERIDA CAMPESTRE,T458,0.5499088911410894
SUPER CENTER TABASCO 2000/SAMS CLUB CARDENAS TABASCO,T606,0.5499312629875565
SUPER CENTER MERIDA NORTE/BODEGA AURRERA PROGRESO MERIDA,T606,0.5499312629875565
SAMS MERIDA ORIENTE/BODEGA AURRERA NUEVA KUKULCAN,T606,0.5499312629875565
SAM AVENIDA AVIACION/SAMS MERIDA,T606,0.5499312629875565
CEDIS PERECEDEROS VHS/BODEGA AURRERA NICHUPTE,T644,0.5499329114500514
WM MERIDA CAMPESTRE/SUPERCENTER ALTABRISA,T655,0.549995354492031
WM ELECTRICISTA/BODEGA AURRERA CAMPECHE ESTE,T644,0.549995354492031
CEDIS PERECEDEROS VHS/BODEGA AURRERA CIUDAD INDUSTRIAL,T644,0.549995354492031
SAMS CLUB CARRIZAL TABASCO/SAMS CLUB CHETUMAL,T606,0.5500134393553501
BODEGA AURRERA CIUDAD INDUSTRIAL/SAMS CLUB CAMPECHE,T464,0.5500393152810417
DESCONSOLIDADOR GAL MERIDA/SUPER CENTER MERIDA CAMPESTRE,T606,0.5500531429065382
SAMS CLUB CHETUMAL/SUPER CENTER INSURGENTE CHETUMAL QROO,T606,0.5500758823973297
"ARRIGA, CENTRAL SUR/TONALA, CHIAPAS",T582,0.5501172344110128
AURRERA CORALES/SAMS CUMBRES,T644,0.5501203607863553
BODEGA MB AMECAMECA/WM CEDIS CHALCO,T416,0.5501518982434263
MI BODEGA MAPASTEPEC SUR/BODEGA AURRERA HUIXTLA,T658,0.5501716413482369
"PIPIJIAPA/MAPASTEPEC, CHIAPAS",T658,0.5501716413482369
BODEGA AURRERA NAHIL/BODEGA AURRERA PLAYA MAYA 3670,T609,0.5501791773683007
SAMS TUXTEPEC/CEDIS PERECEDEROS VHS,T600,0.550303836719128
"MAPASTEPEC, CHIAPAS/MAPASTEPEC SUR",T658,0.5503513915853063
WM CEDIS ARRAYANES/WM CEDIS SANTA BARBARA,T648,0.5503927696925144
BODEGA NICOLAS BRAVO/WM CEDIS CHALCO,T724,0.5504019882248198
WM DEPORTIVA VILLAHERMOSA/WM AEROPUERTO CD. DEL CARMEN,T606,0.5504101951968273
SAMS CD. DEL CARMEN/AURRERA CD. DEL CARMEN,T644,0.5504742867013018
WM HORIZONTE/WM CEDIS CHALCO,T443,0.5504945951258291
SC PERIFERICO MERIDA/DESCONSOLIDADOR GAL MERIDA,T606,0.550532075115809
BODEGA CHETUMAL NORTE/WM INSURGENTES CHETUMAL,T550,0.5505510172683014
IEQSA/PROPIMEX CELAYA,T714,0.5505990714437492
DIST ARCACONTAL VENADILLO/IEQSA,T717,0.5508051784203442
IEQSA/DIST ARCACONTAL AMECA,T714,0.5508299269207191
"CEDIS PERECEDEROS VHS/BOCHIL, CHIAPAS",T658,0.550843060991909
IEQSA/DIST ARCACONTAL BELENES,T714,0.5508729940200322
WM CUEMANCO/WM CEDIS CHALCO,T481,0.5509229441918427
IEQSA/DIST ARCACONTAL VENADILLO,T717,0.5510393345294253
WM CEDIS CHALCO/BODEGA CHIMALHUACAN PENON,T440,0.5511506157235663
SUPERAMA RIO CHURUBUSCO/WM CEDIS CHALCO,T677,0.5511547406336408
SAMS CARRIZAL TABASCO/SAMS MERIDA,T646,0.5511566406292245
AURRERA JUAN PABLO II/WM MERIDA NORTE,T646,0.5512188792115817
SAMS AVIACIÓN /BODEGA AURRERA NUEVA KUKULCAN,T606,0.5512262771749703
WM CEDIS CHALCO/BOD MB TEHUXTLA,T410,0.5512418591319285
INDUSTRIA ENVASADORA/BB VALLADOLID,T559,0.5512707381045411
WM PLAYA DEL CARMEN 1003/PETEMPICH,T655,0.5512784718871662
BB VALLADOLID/INDUSTRIA ENVASADORA,T559,0.5512802982790868
CEDIS JDV PLATAH TEZONTEPEC/CEDIS WALMART CHALCO,T693,0.5513034663746967
IEQSA/DIST ARCACONTAL ZACATECAS,T759,0.5513638555099947
SUPER CENTER PENSIONES MERIDA/SUPER CENTER POLIGONO,T653,0.5514133589375657
IEQSA/DIST ARCACONTAL LOS ALTOS,T717,0.5514146439892313
WM CEDIS PERECEDERO VHSA/SUPER CENTER PENSIONES MERIDA,T609,0.5515561555508146
DIST ARCACONTAL TOLUQUILLA/IEQSA,T466,0.5516153078285778
SUPERCENTER MERIDA NORTE/AURRERA LAS AMERICAS,T609,0.5516185985927943
SAMS CARRIZAL TABASCO/SAMS CLUB CHETUMAL QROO.,T606,0.5516376058364818
WALMART ALTABRISA/SUPERCENTER MERIDA NORTE,T464,0.5516429031246852
WM NICHUPTE/WM CEDIS MID TEYA,T472,0.5516456150233868
SUPERCENTER ALTABRISA/BODEGA AURRERA NUEVA KUKULCAN,T655,0.5517498790341246
COMERCIALIZADORA NAREMO/WM CEDIS CHALCO,T675,0.5517728476538106
"WM CEDIS CHALCO/WM LAS PALMAS, GRO",T673,0.551803478230593
BODEGA AURRERA VILLAS OTOCH/BODEGA AURRERA CHAC MOOL 5043,T530,0.5518927911522041
WM CEDIS CHALCO/BODEGA IZTAPALAPA,T724,0.5520139741311101
DIST ARCACONTAL ESTADIO/IEQSA,T714,0.5521262573726414
SUPER CENTER CANCUN II/WM CANCUN POLIGONO SUR,T609,0.5521766562756207
AURRERA CAUSEL MERIDA/SAMS AVENIDA AVIACION,T606,0.5522507475685456
BEBE CHETUMAL/IEQSA,T756,0.5522820475375592
DESCONSOLIDADOR GAL MERIDA/WM MERIDA NORTE,T655,0.5523514453447796
CEDIS PERECEDEROS VHS/PIJIJIAPÁN,T658,0.5523949813353362
BODEGA AURRERA CHUBURNA/BODEGA AURRERA NUEVA KUKULCAN,T464,0.5524141811746093
AURRERA CAUSEL MERIDA/AURRERA CHUBURNA,T464,0.5524141811746093
BODEGA MERIDA ITZAES/BODEGA AURRERA GLORIETA CAUCEL,T464,0.5524141811746093
BOD MB TEHUXTLA/WM CEDIS CHALCO,T410,0.5524818963534418
AURRERA JUAN PABLO II/BODEGA AURRERA QUETZALCOATL,T607,0.5524838858440346
DIST ARCACONTAL ALAMO/IEQSA,T559,0.5525545903558862
BODEGA AURRERA QUETZALCOATL/AURRERA ITZAES MERIDA,T458,0.5526281931595142
BODEGA MARTINEZ DE LA TORRE/WM CEDIS CHALCO,T476,0.5526590964516707
SUPER CENTER CANCUN I LABNA/SAMS CANCUN 6578,T607,0.5527906170799473
DIST ARCACONTAL HERMOSILLO/IEQSA,T717,0.5528958174701968
WM CEDIS CHALCO/BODEGA XONACA,T440,0.5529273035535338
BODEGA AURRERA VILLAS DEL SOL/AURRERA CHAC MOOL CANCUN,T644,0.5529316916628451
BODEGA AURRERA CAMPECHE ESTE/AURRERA KALA CAMPECHE,T655,0.5529564216835401
BODEGA IXTAPALUCA 3/WM CEDIS CHALCO,T481,0.5530491834725155
VILLAHERMOSA I/SAMS COATZACOALCOS,T658,0.5532413431399216
DIST ARCACONTAL LOS ALTOS/IEQSA,T717,0.5532414281066645
BODEGA AURRERA CHETUMAL QROO./FRIASAL FRIGORIFICO CANCUN,T606,0.5532504765882049
WM CEDIS CHALCO/WM COSTERA ACAPULGO,T681,0.5532920446965147
AURRERA CHAC MOOL CANCUN/SAMS CUMBRES,T606,0.5533181153099784
CEDIS PERECEDEROS VHS/WM PLAYA DEL CARMEN 1003,T605,0.5534588865699362
SAMS CANCUN 6578/SUPER CENTER CANCUN I LABNA,T653,0.5534893673036774
DIST ARCACONTAL SANTA RITA/IEQSA,T656,0.5536031296463141
CEDIS PERECEDEROS VHS/BODEGA AURRERA VILLAS DEL SOL,T644,0.5537027892619473
SAMS KABAH/SAMS CANCUN CUMBRES,T607,0.5537099508477147
WM CD DEPORTIVA/SC SANTA FE,T653,0.5538501062071439
SAMS CANCUN CUMBRES/SAMS CLUB CARDENAS TABASCO,T607,0.5538859069937245
BODEGA AURRERA PLAYA MAYA 3670/SAM´S CLUB CANCUN KABAH,T607,0.5538859069937245
BODEGA AURRERA PERIFERICO SUR/WM ELECTRICISTA,T606,0.5538930697909398
WM DEPORTIVA VILLAHERMOSA/AURRERA LAS AMERICAS,T647,0.5539344879813981
DIST ARCACONTAL ZACATECAS/IEQSA,T759,0.553943214715471
SAMS PLAYA DEL CARMEN/WM PLAYA DEL CARMEN 1003,T655,0.5540155236387134
WM CEDIS CHALCO/SUPERAMA PERIFERICO,T729,0.5542155188670228
DIST ARCACONTAL COLIMA/IEQSA,T759,0.554359459156878
IEQSA/DIST ARCACONTAL AGS COYOTES,T546,0.5544438686023363
DIST ARCACONTAL FUNDADORES/IEQSA,T766,0.5544963329869111
BODEGA AURRERA CHUBURNA/AURRERA JUAN PABLO II MERIDA,T655,0.5545250644413633
AURRERA KUKULCAN MERIDA/BODEGA AURRERA QUETZALCOATL MERIDA,T606,0.5546170950636244
BODEGA AURRERA PLAYA MAYA 3670/SAMS CUMBRES,T607,0.5546278611853911
BODEGA AURRERA NICHUPTE/AURRERA CORALES,T655,0.554664483621899
AURRERA CORALES/BODEGA AURRERA CHACMOL CANCUN,T655,0.554664483621899
BODEGA AURRERA VILLAS OTOCH/SAMS CANCUN,T609,0.5547279464940353
WM PETEMPICH/SAM´S CLUB CANCUN KABAH,T655,0.5547571635229782
BEBIENDO COLIMA/IEQSA,T759,0.5548371055060284
WM MERIDA NORTE/BODEGA AURRERA NUEVA KUKULCAN,T606,0.5550177254253125
BODEGA AURRERA BUENOS AIRES TAPACHULA/BODEGA AURRERA SOCONUSCO,T606,0.5550177254253125
WM MERIDA CAMPESTRE/AURRERA JUAN PABLO II MERIDA,T609,0.5551151142267053
WM MERIDA NORTE/BODEGA AURRERA QUETZALCOATL,T606,0.5552066123984393
DIST ARCACONTAL AGS COYOTES/IEQSA,T714,0.5553959576708203
SAMS CANCUN 6578/SAMS KABAH,T607,0.555396617853772
WM AEROPUERTO CD. DEL CARMEN/SAMS CD. DEL CARMEN,T644,0.5554872640384533
BODEGA AURRERA CIUDAD INDUSTRIAL/WM SANTA FE,T655,0.5554914217319523
AURRERA TAPACHULA/AURRERA BUENOS AIRES,T606,0.5554966576345834
SUPER CENTER CANCUN II/SAMS CANCUN,T655,0.5555215076649792
SUPER CENTER POLIGONO SUR 3505/BODEGA AURRERA TALLERES 1004,T607,0.5556279634916133
AURRERA KALA CAMPECHE/WM DEPORTIVA VILLAHERMOSA,T464,0.5556467564286194
BB PONIENTE/IEQSA,T559,0.5557058144376343
SUPER CENTER CANCUN 1 LABNA/SAMS CANCUN 6578,T646,0.5557641497200908
WM CANCUN POLIGONO SUR/AURRERA CORALES,T647,0.5558906237916323
INDUSTRIA ENVASADORA/LOGISTORAGE,T559,0.5559259777187602
DIST ARCACONTAL AMECA/IEQSA,T659,0.5559796831257562
SAMS CANCUN/WM NICHUPTE,T655,0.5560004398742502
BODEGA AURRERA KABAH/BODEGA AURRERA CHAC MOOL 5043,T644,0.5560787797008354
WM PLAYA DEL CARMEN/SAMS PLAYA DEL CARMEN,T550,0.5561132867259064
"WALMART CARRIZAL, PERIF. CARLOS PELLICER CÁMARA 701, CARRIZAL, 86108 V/SUPER CENTER SALINA CRUZ",T646,0.5561369945125938
WM CEDIS TEYA/DISTRIBUIDORA COLOSO,T474,0.5561808565504414
BODEGA AURRERA VILLAS OTOCH/BODEGA AURRERA TALLERES 1004,T530,0.5561965847474718
SUPER CENTER PENSIONES MERIDA/BODEGA AURRERA GLORIETA CAUCEL,T655,0.5563939500825367
IEQSA/DIST ARCACONTAL FUNDADORES,T766,0.5564025318462147
SAMS CUMBRES/BODEGA AURRERA CHAC MOOL 5043,T609,0.5564309130536437
WM CD DEPORTIVA/SUPER CENTER MERIDA CAMPESTRE,T550,0.5566088206892879
SAMS CANCUN/BODEGA AURRERA NICHUPTE,T530,0.5566755169567428
BODEGA AURRERA TALLERES 1004/SAMS CANCUN,T530,0.5566755169567428
BODEGA AURRERA KABAH/AURRERA CHAC MOOL CANCUN,T530,0.5566755169567428
SUPER CENTER CANCUN II/SAM´S CLUB CANCUN KABAH,T464,0.5566901240883626
BODEGA AURRERA TALLERES/SUPER CENTER CANCUN I LABNA,T464,0.5566901240883626
SC PERIFERICO MERIDA/SUPER CENTER PENSIONES MERIDA,T655,0.556754424733091
SAMS AVENIDA AVIACION/AURRERA LAS AMERICAS,T600,0.5568405974621419
IEQSA/PROPIMEX LOS REYES,T465,0.5569399333869104
SAMS PLAYA DEL CARMEN/WM PLAYA DEL CARMEN,T607,0.5570074344171156
DESCONSOLIDADOR GAL MERIDA/SAMS MERIDA,T647,0.557266860292928
SAMS MERIDA/WM MERIDA PENSIONES,T647,0.557266860292928
PROPIMEX LOS REYES/IEQSA,T465,0.5574547298113341
DIST ARCACONTAL TECOMAN/IEQSA,T519,0.557523187567827
BODEGA BM LIBRAMIENTO XOXOCOTLA/WM CEDIS CHALCO,T428,0.5575679876102683
AURRERA CHUBURNA MERIDA/BODEGA AURRERA NUEVA KUKULCAN,T607,0.5576004569670314
BODEGA AURRERA TALLERES 1004/BODEGA AURRERA PLAYA MAYA 3670,T601,0.5576215082117434
WM CEDIS TEYA/SAMS COATZACOALCOS,T543,0.5576378263104456
DIST ARCACONTAL CULIACAN/IEQSA,T524,0.5576955184095894
SUPER CENTER MERIDA PERIFERICO/SAMS AVENIDA AVIACION,T607,0.557705793274845
WM CEDIS CHALCO/BODEGA JOJUTLA,T737,0.5577638086208636
WM ZARAGOZA PANTITLAN/WM CEDIS CHALCO,T724,0.5577969859016074
WM MERIDA CAMPESTRE/SAMS AVIACIÓN,T606,0.5578542471145724
SAMS CANCUN/SAMS CUMBRES,T609,0.5578703342781374
WM AEROPUERTO CD. DEL CARMEN/SAMS CLUB CAMPECHE,T644,0.5578735346908278
SAMS CANCUN CUMBRES/WM NICHUPTE,T607,0.5579396695816613
BODEGA AURRERA GLORIETA CAUCEL/BODEGA AURRERA PROGRESO MERIDA,T646,0.5580321350664166
AURRERA ITZAES MERIDA/AURRERA KUKULCAN MERIDA,T653,0.5580624216639546
WM LA CRUZ PLAYA DEL CARMEN/SAMS PLAYA DEL CARMEN,T655,0.5581055503403543
SAMS CLUB CARDENAS TABASCO/SC PERIFERICO MERIDA,T606,0.5583374690101585
BODEGA MERIDA ITZAES/BODEGA AURRERA CHUBURNA,T646,0.558350648224506
PROPIMEX CELAYA/IEQSA,T714,0.5583834296184159
"WM CEDIS CHALCO/VILLA DE ETLA, OAXACA",T423,0.5584871715410722
"SUPER CENTER CHETUMAL QROO/JIUTEPEC, MORELOS",T563,0.5585372586049229
SUPER CENTER PENSIONES MERIDA/BODEGA AURRERA PROGRESO MERIDA,T646,0.5585395351976328
BODEGA AURRERA PROGRESO MERIDA/AURRERA LAS AMERICAS,T646,0.5585395351976328
SAMS AVIACIÓN /SUPERCENTER MERIDA NORTE,T606,0.5585696150213928
SAMS CLUB CARRIZAL TABASCO/BODEGA AURRERA VILLAS OTOCH,T607,0.5586547533440807
IEQSA/DIST ARCACONTAL HERMOSILLO,T717,0.5587304070636612
BODEGA AURRERA AV. TRANSISTMICA/WM COATZACOALCOS,T655,0.5587515395625257
IEQSA/DIST ARCACONTAL ALAMO,T559,0.5587537944292447
SUPER CENTER CANCUN POLIGONO SUR/SUPER CENTER CANCUN 1 LABNA,T647,0.5587623500667435
EMB MARGARITAS PACHUCA/IEQSA,T659,0.5587759417214458
SUPER CENTER MERIDA CAMPESTRE/AURRERA KUKULCAN MERIDA,T646,0.5588504896276647
IEQSA/DIST ARCACONTAL CD N LAREDO,T660,0.5588593903958755
BODEGA AURRERA NAHIL/AURRERA CORALES,T530,0.5589851283027073
SUPERCENTER ALTABRISA/AURRERA LAS AMERICAS,T644,0.5589851283027073
CEDIS PERECEDEROS VHS/WM AEROPUERTO,T464,0.5590421511142112
SUPERCENTER MERIDA NORTE/BODEGA AURRERA QUETZALCOATL,T606,0.5590485472306638
SUPERCENTER MERIDA NORTE/NUEVA WALMART DE MEXICO S DE R. L. DE C. V. SUPER CENTER ALTA BRISA,T530,0.5591033861496552
CEDIS PERECEDEROS VHS/BODEGA AURRERA KABAH,T607,0.5591693031098002
IEQSA/DIST ARCACONTAL CULIACAN,T524,0.5592021398333309
WM PETEMPICH/BODEGA AURRERA VILLAS DEL SOL,T550,0.559204833475504
SAMS CLUB CARDENAS TABASCO/BODEGA AURRERA PLAYA MAYA 3670,T609,0.5592248997161556
SAMS CUMBRES/AURRERA CHAC MOOL CANCUN,T607,0.5592397946025133
SAMS MERIDA ORIENTE/SUPER CENTER TABASCO 2000,T646,0.5592635885153058
SAMS CUMBRES/BODEGA AURRERA NAHIL,T609,0.5592998441321044
WM MERIDA PENSIONES/SUPER CENTER POLIGONO,T530,0.5593129559153214
BODEGA AURRERA VILLAS OTOCH/BODEGA AURRERA NAHIL,T609,0.5593910571404588
WM PASEO DE LA FUENTES/SAMS CANCUN 6578,T609,0.5593910571404588
WM CANCUN POLIGONO SUR/SAM´S CLUB CANCUN KABAH,T609,0.5593910571404588
BODEGA AURRERA PLAYA MAYA 3670/FRIALSA FRIGORIFICO CANCUN,T609,0.5593910571404588
BODEGA AURRERA NUEVA KUKULCAN/AURRERA PROGRESO MERIDA,T609,0.5593910571404588
SAMS CANCUN/BODEGA AURRERA VILLAS OTOCH,T609,0.5593910571404588
AURRERA ITZAES MERIDA/AURRERA LAS AMERICAS,T647,0.5594425133877128
BODEGA AURRERA VILLAS DEL SOL/FRIASAL FRIGORIFICO CANCUN,T530,0.5596219378416483
SAMS COATZACOALCOS/WM COATZACOALCOS,T550,0.5597215480612447
WM CD DEPORTIVA/SAMS COATZACOALCOS,T550,0.5597215480612447
PETEMPICH/SAMS CANCUN 6578,T550,0.5597514848188088
SUPER CENTER PUERTO MADERO/AURRERA TAPACHULA,T530,0.5597918881245924
WM CAMPECHE/WM ELECTRICISTA,T644,0.5597918881245924
DESCONSOLIDADOR GAL MERIDA/AURRERA JUAN PABLO II MERIDA,T609,0.5598699893497296
SAMS AVIACIÓN /AURRERA CAUSEL MERIDA,T609,0.5598699893497296
